"id","code","name"
edu_name_object_480,240736272,CONTINENTAL
edu_name_object_481,141144450,CONTRALMIRANTE MANUEL VILLAR OLIVERA
edu_name_object_482,141302363,COPACABANA
edu_name_object_483,241114214,CORAZON DE JESUS
edu_name_object_484,241464320,CORRIENTE ALTERNA
edu_name_object_485,241350651,CREA E INNOVA - INSTITUTO DE EMPRENDEDORES
edu_name_object_486,241162841,CRISTO REY
edu_name_object_487,241380336,CUMBRE
edu_name_object_488,140815217,CURAHUASI
edu_name_object_489,140691691,CUTERVO
edu_name_object_490,241355684,DAITEC
edu_name_object_491,141145309,DAMASO LABERGE
edu_name_object_492,140659003,DANIEL ALCIDES CARRION-DANIEL ALCIDES CARRION
edu_name_object_493,240466425,DANIEL ALCIDES CARRION-LIMA
edu_name_object_494,140665984,DANIEL VILLAR
edu_name_object_495,241117670,DATA SYSTEMS INGENIEROS
edu_name_object_496,241224807,DE ADMINISTRACION GERENCIAL - ISAG-CHICLAYO
edu_name_object_497,241206523,DE ADMINISTRACION GERENCIAL ISAG-PIURA
edu_name_object_498,241355643,DE ADMINISTRACION Y PROMOTORIA EMPRESARIAL - INAPE 
edu_name_object_499,241158807,DE ALTA DIRECCION DE EMPRESAS HISPANO-AMERICANA
edu_name_object_500,241350644,DE ARTES VISUALES EDITH SACHS
edu_name_object_501,241272038,DE AVANCE TECNOLÓGICO Y CIENTÍFICO-ISATEC
edu_name_object_502,141025089,DE CABANILLAS
edu_name_object_503,140723775,DE CASMA
edu_name_object_504,141331503,DE CHINCHEROS
edu_name_object_505,141367127,DE CHIRINOS
edu_name_object_506,241321942,DE CIENCIAS DE LA INFORMACION
edu_name_object_507,241175082,DE CIENCIAS-INTEC (HIPOLITO UNANUE)
edu_name_object_508,241123918,DE COMERCIO EXTERIOR
edu_name_object_509,140920736,DE CONCEPCION
edu_name_object_510,241468578,DE DIRECCION INTERMEDIA CAME
edu_name_object_511,241124486,DE DISEÑO PUBLICITARIO LEO DESIGN
edu_name_object_512,141147669,DE EL ESTRECHO-RIO PUTUMAYO
edu_name_object_513,241526045,DE EMPRENDEDORES-LIMA
edu_name_object_514,140783282,DE ESPINAR
edu_name_object_515,241414010,DE FORMACION BANCARIA - AREQUIPA 
edu_name_object_516,241390392,DE FORMACION BANCARIA - CHICLAYO 
edu_name_object_517,241123405,DE FORMACION BANCARIA IFB
edu_name_object_518,241213172,DE FORMACION EMPRESARIAL EN COMPUTACION E INFORMATICA - ITEC
edu_name_object_519,241355528,DE GASTRONOMIA LE CUISINIER 
edu_name_object_520,241468511,DE GASTRONOMIA MARCELINO PAN Y VINO
edu_name_object_521,140760843,DE HUALLAGA
edu_name_object_522,140723783,DE HUARMEY
edu_name_object_523,241325786,DE INTEGRACION INTERNACIONAL - INTER
edu_name_object_524,241323260,DE INVESTIGACIONES INDUSTRIALES
edu_name_object_525,241114206,DE LA CLINICA RICARDO PALMA-LIMA
edu_name_object_526,241355650,DE LA CLINICA RICARDO PALMA - SEDE CALLAO
edu_name_object_527,241066778,DE LA CONSTRUCCION - CAPECO
edu_name_object_528,141032440,DE LA JOYA
edu_name_object_529,140911891,DE LLAMELLIN
edu_name_object_530,241115179,DE LOS ANDES-LIMA
edu_name_object_531,141126457,DE LOS ANDES-MARISCAL NIETO
edu_name_object_532,241124114,DE MARKETING DEL PERU
edu_name_object_533,241440841,DE MODA Y DISEÑO MAD
edu_name_object_534,241123561,DE OPTOMETRIA Y CIENCIAS EUROHISPANO
edu_name_object_535,140684654,DE PISCOBAMBA
edu_name_object_536,141380351,DE PROGRESO
edu_name_object_537,241364686,DE SALUD ALBERTO BARTON THOMPSOM
edu_name_object_538,241472281,DE SALUD FELICIANO RODRIGUEZ CRUZ
edu_name_object_539,241115286,DE TECNICAS AGROPECUARIAS-INTAP
edu_name_object_540,241468321,DE TELEMATICA GAUSS DATA VIRTUAL
edu_name_object_541,241468313,DE TEXTILERIA Y COMERCIO - ITC 
edu_name_object_542,241571314,DE TURISMO DE PUNO
edu_name_object_543,241571504,DE TURISMO SAN LUIS DE ALBA
edu_name_object_544,141029297,DE YUNGUYO
edu_name_object_545,241024553,DEL ALTIPLANO
edu_name_object_546,241364694,DEL CUSCO - ANTA
edu_name_object_547,241206754,DEL NOR OESTE
edu_name_object_548,240702456,DEL NORTE S.A.C.
edu_name_object_549,241191030,DEL ORIENTE
edu_name_object_550,241000777,DEL SANTA
edu_name_object_551,240815001,DEL SUR
edu_name_object_552,141029404,DESAGUADERO
edu_name_object_553,241126606,DETECSUR 
edu_name_object_554,241061407,DIDASCALIO CRISTO REY
edu_name_object_555,140337931,DISEÑO Y COMUNICACION
edu_name_object_556,241064476,DIVINA MISERICORDIA
edu_name_object_557,241101674,DON BOSCO
edu_name_object_558,141158922,EDILBERTO RIVAS VASQUEZ
edu_name_object_559,241468636,EDUCACION MEDICA SAN FERNANDO 
edu_name_object_560,241448182,EDUCACION PARA EL DESARROLLO
edu_name_object_561,241223882,EDUCACION Y SOLIDARIDAD
edu_name_object_562,241213255,EDUTEC
edu_name_object_563,241351485,EDUTEC-INSTITUTO DE FORMACION EMPRESARIAL
edu_name_object_564,241114560,EL BUEN PASTOR
edu_name_object_565,141351543,EL DESCANSO
edu_name_object_566,141590868,EL DORADO
edu_name_object_567,141335744,EL MILAGRO
edu_name_object_568,241460492,EL PACIFICO
edu_name_object_569,241123686,ELA
edu_name_object_570,140584672,ELEAZAR GUZMAN BARRON
edu_name_object_571,240891531,ELMER FAUCETT-AREQUIPA
edu_name_object_572,241123033,ELMER FAUCETT-LIMA
edu_name_object_573,241147180,EMILIO ROMERO PADILLA
edu_name_object_574,241183284,ENRIQUE HANZ BRUNNING
edu_name_object_575,141158914,ENRIQUE LOPEZ ALBUJAR
edu_name_object_576,141390608,ENRIQUE PABLO MEJIA TUPAYACHI
edu_name_object_577,140724492,ERASMO ARELLANO GUILLEN
edu_name_object_578,240891440,ESADE COMPUTER CENTER MIGUEL GRAU
edu_name_object_579,241193093,ESCUELA DE NEGOCIOS Y DESARROLLO GERENCIAL
edu_name_object_580,141114412,ESCUELA NACIONAL DE ARCHIVEROS
edu_name_object_581,241064922,ESCUELA SUPERIOR PARTICULAR DE ADMINISTRACION RURAL - LUIS FELIPE MASSARO GATNAU
edu_name_object_582,241123041,ESCUELA SUPERIOR PRIVADA DE TECNOLOGIA SENATI
edu_name_object_583,241345099,ESDIT 
edu_name_object_584,241114123,ESEFUL 
edu_name_object_585,241386937,ESITUR INTERNATIONAL
edu_name_object_586,241525856,ESIVI
edu_name_object_587,241385574,ESSUMIN
edu_name_object_588,240886580,ESTUDIOS SUPERIORES DEL SUR
edu_name_object_589,240758276,EUGENIO PACCELLY
edu_name_object_590,241123116,EUROIDIOMAS
edu_name_object_591,241468305,EXPRO - EXCELENCIA PROFESIONAL
edu_name_object_592,140815050,FAUSTINO B. FRANCO
edu_name_object_593,141187830,FEDERICO GONZALES CABEZUDO
edu_name_object_594,141219146,FEDERICO URANGA
edu_name_object_595,241425057,FEDERICO VILLARREAL - CHINCHA
edu_name_object_596,240607325,FEDERICO VILLARREAL-LIMA
edu_name_object_597,140696047,FELIPE ALVA Y ALVA
edu_name_object_598,140698167,FELIPE HUAMAN POMA DE AYALA
edu_name_object_599,241119577,FELIX DE LA ROSA REATEGUI Y GAVIRIA
edu_name_object_600,241141282,FERMIN TANGUIS
edu_name_object_601,141550789,FERNANDO BELAUNDE TERRY
edu_name_object_602,140886499,FERNANDO LEON DE VIVERO
edu_name_object_603,141150861,FERNANDO LORES TENAZOA
edu_name_object_604,241536663,FIBONACCI
edu_name_object_605,240892315,FLAVISUR
edu_name_object_606,241182625,FLORENCE NIGHTINGALE
edu_name_object_607,140758094,FLORENCIA DE MORA
edu_name_object_608,241469931,FRANCIS COLLINS
edu_name_object_609,241125848,FRANCISCO ANTONIO DE ZELA
edu_name_object_610,140551317,FRANCISCO DE PAULA GONZALES VIGIL
edu_name_object_611,241450949,FRANCISCO RICCI
edu_name_object_612,141081157,FRANCISCO VIGO CABALLERO
edu_name_object_613,240920579,FRANKLIN ROOSEVELT-HUANCAYO
edu_name_object_614,241066257,FRANKLIN ROOSEVELT-LIMA
edu_name_object_615,240702761,FREDERICK WINSLOW TAYLOR
edu_name_object_616,241389998,FUTURO DEL SUR-EL CARMEN
edu_name_object_617,241469956,GABRIELA PORTO DE POWER
edu_name_object_618,241060979,GALENO
edu_name_object_619,241468586,GASTROTUR PERU
edu_name_object_620,140605717,GENERAL OSCAR ARTETA TERZI
edu_name_object_621,241366574,GENOVA
edu_name_object_622,241351592,GESTION & SALUD
edu_name_object_623,140705012,GILDA LILIANA BALLIVIAN ROSADO
edu_name_object_624,141177336,GLICERIO GOMEZ IGARZA
edu_name_object_625,241350636,GLOBAL INSTITUTE
edu_name_object_626,241544121,GRAN BOLIVAR
edu_name_object_627,240909697,GRAN CHAVIN
edu_name_object_628,140690966,GUADALUPE
edu_name_object_629,241125889,GUILLERMO ALMENARA MARTINS
edu_name_object_630,140766766,GUSTAVO EDUARDO LANATTA LUJAN
edu_name_object_631,141328988,HAQUIRA
edu_name_object_632,141142108,HATUN SORAS
edu_name_object_633,141165349,HECTOR VASQUEZ JIMENEZ
edu_name_object_634,140719674,HERMANOS CARCAMO
edu_name_object_635,140930230,HERMENEGILDO MIRANDA SEGOVIA
edu_name_object_636,141214147,HEROES DE SIERRA LUMI
edu_name_object_637,241412469,HESSEN
edu_name_object_638,241450907,HIPOCRATES
edu_name_object_639,240891622,HIPOLITO UNANUE-AREQUIPA
edu_name_object_640,240416123,HIPOLITO UNANUE-HUARAZ
edu_name_object_641,241124296,HIPOLITO UNANUE-SAN MARTIN
edu_name_object_642,140695429,HONORIO DELGADO ESPINOZA
edu_name_object_643,141331628,HUACCANA
edu_name_object_644,140734731,HUAMACHUCO
edu_name_object_645,141025691,HUANCANE
edu_name_object_646,140688051,HUANCAVELICA
edu_name_object_647,240814699,HUANCAYO
edu_name_object_648,240814285,HUANDO
edu_name_object_649,140671107,HUANTA
edu_name_object_650,241225135,HUANUCO
edu_name_object_651,140532226,HUARMACA
edu_name_object_652,141065291,HUAYCAN
edu_name_object_653,241066695,HUGO PESCE PESCETTO
edu_name_object_654,241115203,HUMBERTO CAUWE
edu_name_object_655,140934638,IBERIA-TAHUAMANU
edu_name_object_656,240892281,IBEROAMERICANO
edu_name_object_657,241469964,IBEROTEC
edu_name_object_658,241185701,IDAT - PIURA 
edu_name_object_659,241528751,IDAT - TARAPOTO
edu_name_object_660,241159680,IDAT CHICLAYO
edu_name_object_661,240702704,IDAT-LIMA
edu_name_object_662,241124163,IDATUR
edu_name_object_663,241062496,IGATUR
edu_name_object_664,141027085,ILAVE
edu_name_object_665,141195890,ILLIMO
edu_name_object_666,241236926,ILP LA PONTIFICIA
edu_name_object_667,241434166,INFONET
edu_name_object_668,241210640,"INFORMÁTICA, COMPUTACIÓN Y CIENCIAS EMPRESARIALES - ICCE"
edu_name_object_669,241101880,INFOTRONIC
edu_name_object_670,241232131,INGENIERO CARLOS LISSON BEINGOLEA
edu_name_object_671,141391739,INMACULADA CONCEPCION
edu_name_object_672,241115682,INSTITUTO CIENTIFICO TECNOLOGICO DEL PERU - INCITEP
edu_name_object_673,241175124,INSTITUTO DE ADMINISTRACION Y CONTABILIDAD IDAC
edu_name_object_674,241248756,INSTITUTO DE DESARROLLO EMPRESARIAL Y ADMINISTRATIVO-IDEA
edu_name_object_675,241528579,INSTITUTO DE FORMACION MINERA DEL PERU
edu_name_object_676,241468131,INSTITUTO DE FORMACION Y ASESORAMIENTO PROFESIONAL - INFAP NOTRE DAME
edu_name_object_677,241249234,INSTITUTO DE INVESTIGACION SOCIOECONOMICO LATINOAMERICANO - ISEL
edu_name_object_678,241468347,INSTITUTO DE PROFESIONES EMPRESARIALES - INTECI
edu_name_object_679,240702365,INSTITUTO PERUANO DE ADMINISTRACION DE EMPRESAS - IPAE-LIMA
edu_name_object_680,241317619,INSTITUTO PERUANO DE ADMINISTRACION DE EMPRESAS IPAE-AREQUIPA
edu_name_object_681,241351477,INSTITUTO PERUANO DE ADMINISTRACION DE EMPRESAS IPAE-CHICLAYO
edu_name_object_682,241314400,INSTITUTO PERUANO DE ADMINISTRACION DE EMPRESAS IPAE-ICA
edu_name_object_683,241320035,INSTITUTO PERUANO DE ADMINISTRACION DE EMPRESAS IPAE-IQUITOS
edu_name_object_684,241616788,INSTITUTO PERUANO DE ADMINISTRACION DE EMPRESAS IPAE-PIURA
edu_name_object_685,241115880,INSTITUTO PERUANO DE PUBLICIDAD
edu_name_object_686,241127240,INSTITUTO SUPERIOR DE ADMINISTRACION Y DIRECCION DE EMPRESAS - ISADE
edu_name_object_687,240702571,INSTITUTO TECNICO DE ADMINISTRACION DE EMPRESAS-ITAE
edu_name_object_688,241437383,INTER EXPRESS
edu_name_object_689,241445766,INTERAMERICANO
edu_name_object_690,241066935,INTERNACIONAL
edu_name_object_691,241468297,INTERNATIONAL AMERICAN COLLEGE HEADWAY COLLEGE
edu_name_object_692,241236884,INTERNATIONAL AMERICAN COLLEGE I.A.C. 
edu_name_object_693,240920637,INTERNATIONAL SYSTEM
edu_name_object_694,241123439,INTERPRETACION Y TRADUCCION DE LIMA
edu_name_object_695,241468123,IPEMEC 
edu_name_object_696,240695510,IPSIDATA
edu_name_object_697,241460633,ISA CHICLAYO
edu_name_object_698,241185982,ISA INTEGRAL 
edu_name_object_699,241111921,ISABEL LA CATOLICA-HUANUCO
edu_name_object_700,241236769,ISABEL LA CATOLICA-PIURA
edu_name_object_701,241350669,ISHOTUR
edu_name_object_702,241328236,ISTEPSA
edu_name_object_703,241231893,JACQUELINE
edu_name_object_704,141102722,JAIME CERRON PALOMINO
edu_name_object_705,140787325,JATUM YAUYOS
edu_name_object_706,240794602,JAVIER PRADO
edu_name_object_707,141175223,JAVIER PULGAR VIDAL
edu_name_object_708,241182666,JESUS DIVINO
edu_name_object_709,240886523,JHALEBET
edu_name_object_710,140721688,JOAQUIN REATEGUI MEDINA
edu_name_object_711,241248830,JOHN A. MACKAY
edu_name_object_712,241250281,JOHN DEWEY 
edu_name_object_713,241445709,JOHN F. KENNEDY
edu_name_object_714,241126002,JOHN VON NEUMANN
edu_name_object_715,141116177,JORGE BASADRE - ISLAY
edu_name_object_716,141128156,JORGE BASADRE GROHMAN - TAMBOPATA
edu_name_object_717,240493791,JORGE CHAVEZ
edu_name_object_718,140803072,JORGE DESMAISON SEMINARIO
edu_name_object_719,241162726,JOSAFAT ROEL PINEDA
edu_name_object_720,140481218,JOSE ANTONIO ENCINAS 
edu_name_object_721,140696039,JOSE ARNALDO SABOGAL DIEGUEZ
edu_name_object_722,140481093,JOSE CARLOS MARIATEGUI - MARISCAL NIETO
edu_name_object_723,241180884,JOSE CARLOS MARIATEGUI-TALARA
edu_name_object_724,241249473,JOSE CRISAM
edu_name_object_725,141385426,JOSE DOMINGO CHOQUEHUANCA
edu_name_object_726,241065895,JOSE FELIX IGUAIN
edu_name_object_727,140920116,JOSE MARIA ARGUEDAS - HUANCAYO
edu_name_object_728,141145713,JOSE MARIA ARGUEDAS - LUCANAS
edu_name_object_729,140450114,JOSE PARDO
edu_name_object_730,241124593,JOSE SANTOS CHOCANO
edu_name_object_731,241221035,JUAN BOSCO DE HUANUCO
edu_name_object_732,141206671,JUAN ESTEBAN LOPEZ CRUZ
edu_name_object_733,140681619,JUAN HUARIN
edu_name_object_734,141180363,JUAN JOSE FARFAN CESPEDES
edu_name_object_735,241183243,JUAN MEJIA BACA 
edu_name_object_736,141065010,JUAN VELASCO ALVARADO
edu_name_object_737,241407154,JUANA MARIA CONDESA
edu_name_object_738,240846709,JUANJUI
edu_name_object_739,140630467,JULI
edu_name_object_740,140623082,JULIO CESAR TELLO
edu_name_object_741,240815175,KHIPU
edu_name_object_742,141359033,KIMBIRI
edu_name_object_743,240356949,KOSMOS
edu_name_object_744,141280668,LA CANTUTA
edu_name_object_745,241114685,LA CATOLICA LIMA NORTE
edu_name_object_746,241183326,LA CATOLICA-CHICLAYO
edu_name_object_747,241351519,LA CATOLICA-CHOTA
edu_name_object_748,241468644,LA FLORIDA DEL INCA
edu_name_object_749,140814723,LA MERCED
edu_name_object_750,140798090,LA OROYA
edu_name_object_751,241204759,LA PONTIFICIA-ANDAHUAYLAS
edu_name_object_752,241140185,LA PONTIFICIA-HUAMANGA
edu_name_object_753,240745687,LA RECOLETA
edu_name_object_754,140520197,LA SALLE
edu_name_object_755,140719807,LA UNION
edu_name_object_756,141148113,LAGUNAS
edu_name_object_757,141172436,LAREDO
edu_name_object_758,241000785,LATINOAMERICANO-SANTA
edu_name_object_759,241244458,LATINOAMERICANO-TRUJILLO
edu_name_object_760,241385509,LATINO-CUSCO
edu_name_object_761,241067099,LATINO-LIMA
edu_name_object_762,241124569,LATINO-SAN JUAN
edu_name_object_763,241233253,LE CORDON BLEU PERU
edu_name_object_764,241395193,LE GOURMET DEL PERU
edu_name_object_765,241468651,LE GRAND GOURMET
edu_name_object_766,241444876,LEONARDO DA VINCI-COMPUMATIC-TRUJILLO
edu_name_object_767,141539543,LEONIDAS LOPEZ CHICAE
edu_name_object_768,140814798,LIBERTAD - PATAZ
edu_name_object_769,241250257,LIBERTADOR
edu_name_object_770,241175207,LIBERTAD-TRUJILLO
edu_name_object_771,241528595,LIDERES
edu_name_object_772,240332510,LIMA
edu_name_object_773,241123769,LINCOLN
edu_name_object_774,141403559,LIRCAY
edu_name_object_775,141180843,LIZARDO MONTERO FLORES
edu_name_object_776,140767467,LONYA GRANDE
edu_name_object_777,241126135,LORD BYRON
edu_name_object_778,240702472,LOS LIBERTADORES
edu_name_object_779,241317650,LOS LIDERES
edu_name_object_780,141530971,LOS MOROCHUCOS
edu_name_object_781,241174960,LOUIS PASTEUR-TRUJILLO
edu_name_object_782,141180561,LUCIANO CASTILLO COLONNA
edu_name_object_783,241393818,LUCRECIA PRADO VARGAS
edu_name_object_784,140680959,LUIS E VALCARCEL
edu_name_object_785,141180686,LUIS F. AGURTO OLAYA
edu_name_object_786,140752469,LUIS FELIPE DE LAS CASAS GRIEVE
edu_name_object_787,240911768,LUIS LUMIERE
edu_name_object_788,141065176,LUIS NEGREIROS VEGA
edu_name_object_789,240815183,LUIS PASTEUR-CUSCO
edu_name_object_790,141355676,LURIN
edu_name_object_791,141167923,MACHE
edu_name_object_792,141024785,MACUSANI
edu_name_object_793,241390434,MADRE DEL AMOR HERMOSO
edu_name_object_794,241232214,MADRE JOSEFINA VANNINI
edu_name_object_795,141249077,MAGDA PORTAL - CIENEGUILLA
edu_name_object_796,141149459,MANOS UNIDAS
edu_name_object_797,140934570,MANU
edu_name_object_798,141198217,MANUEL ANTONIO HIERRO POZO
edu_name_object_799,141065655,MANUEL AREVALO CACERES
edu_name_object_800,140660936,MANUEL GONZALES PRADA
edu_name_object_801,141155860,MANUEL JESUS DIAZ MURRUGARRA
edu_name_object_802,240709550,MANUEL MESONES MURO - MASTER SYSTEM
edu_name_object_803,140481226,MANUEL NUÑEZ BUTRON
edu_name_object_804,141060110,MANUEL SCORZA TORRE
edu_name_object_805,141064971,MANUEL SEOANE CORRALES
edu_name_object_806,141016484,MANUEL YARLEQUE ESPINOZA
edu_name_object_807,141276492,MAÑAZO
edu_name_object_808,140814749,MARCO
edu_name_object_809,241065770,MARIA DE LOS ANGELES CIMAS
edu_name_object_810,241123926,MARIA ELENA MOYANO
edu_name_object_811,240745679,MARIA MONTESSORI
edu_name_object_812,241140268,MARIA PARADO DE BELLIDO-HUAMANGA
edu_name_object_813,241124411,MARIA PARADO DE BELLIDO-SAN MARTIN
edu_name_object_814,140478412,MARIA ROSARIO ARAOZ PINTO
edu_name_object_815,141417203,MARIANO BONIN
edu_name_object_816,241135334,MARIANO IBERICO RODRIGUEZ
edu_name_object_817,140920769,MARIO GUTIERREZ LOPEZ
edu_name_object_818,241582196,MARIO SAMAME BOGGIO
edu_name_object_819,241126549,MARISCAL DOMINGO NIETO
edu_name_object_820,140721696,MARISCAL RAMON CASTILLA
edu_name_object_821,141122308,MASISEA
edu_name_object_822,241124205,MASTER BYTE
edu_name_object_823,241351451,MASTER'S
edu_name_object_824,241468362,MATRIX 
edu_name_object_825,140713305,MAX PLANCK
edu_name_object_826,241183409,MAYSA
edu_name_object_827,241115658,MEGATRONIC 
edu_name_object_828,140936708,MESETA DE BOMBON
edu_name_object_829,240702423,METROPOLITANO
edu_name_object_830,240920694,MI PERU
edu_name_object_831,141065051,MISIONEROS MONFORTIANOS
edu_name_object_832,241143023,MODERN SYSTEMS
edu_name_object_833,140790758,MONSEFU
edu_name_object_834,140797126,MONSEÑOR JULIO GONZALES RUIZ
edu_name_object_835,241115492,MONTESSORI
edu_name_object_836,141208073,MORROPON
edu_name_object_837,140669549,MOTUPE
edu_name_object_838,241391713,MOYOBAMBA
edu_name_object_839,241528181,MUCHIK
edu_name_object_840,141025824,MUÑANI
edu_name_object_841,140332361,NACIONES UNIDAS 
edu_name_object_842,140713339,NARANJILLO
edu_name_object_843,141042571,NARCISO VILLANUEVA MANZO
edu_name_object_844,141116557,NASCA
edu_name_object_845,241026541,NAZARET
edu_name_object_846,140674622,NESTOR SAMUEL MARTOS GARRIDO
edu_name_object_847,141614262,NICANOR MUJICA ALVAREZ CALDERON
edu_name_object_848,241066091,NICOLAS COPERNICO 
edu_name_object_849,241113851,NINA DESIGN
edu_name_object_850,140521682,NOR ORIENTAL DE LA SELVA
edu_name_object_851,241114339,NORBERT WIENER
edu_name_object_852,241469949,NORMEDIC - CAJAMARCA
edu_name_object_853,241248954,NUESTRA SEÑORA DE MONTSERRAT
edu_name_object_854,240605238,NUESTRA SEÑORA DEL CARMEN-LIMA
edu_name_object_855,241179191,NUESTRA SEÑORA DEL CARMEN-TALARA
edu_name_object_856,249062610,NUESTRO SEÑOR DE HUAMANTANGA
edu_name_object_857,241328046,NUEVA AMERICA
edu_name_object_858,140622365,NUEVA ESPERANZA
edu_name_object_859,241210699,NUEVA TECNOLOGIA EDUCATIVA-NOVATEC
edu_name_object_860,241351584,NUEVO MILENIO
edu_name_object_861,141348697,NUEVO OCCORO
edu_name_object_862,241316637,NUEVO PACHACUTEC
edu_name_object_863,140669515,OLMOS
edu_name_object_864,141127349,OMATE
edu_name_object_865,241115807,OPTICA Y OPTOMETRIA
edu_name_object_866,241115849,ORSON WELLES
edu_name_object_867,241123470,ORVAL
edu_name_object_868,240737544,OTTO TONSMANN
edu_name_object_869,141166560,OTUZCO
edu_name_object_870,140684092,OXAPAMPA
edu_name_object_871,141065218,OYON
edu_name_object_872,141379171,PABLO BUTZ
edu_name_object_873,241249390,PABLO CASALS
edu_name_object_874,141065697,PACARAN
edu_name_object_875,141124833,PACARAOS
edu_name_object_876,241186188,PACIFICO NORTE
edu_name_object_877,141121789,PADRE ABAD
edu_name_object_878,140724708,PAIJAN
edu_name_object_879,140714451,PALPA
edu_name_object_880,140743336,PAMPAS-TAYACAJA
edu_name_object_881,241141241,PARACAS SISTEMS 
edu_name_object_882,140575746,PASCO
edu_name_object_883,140814863,PASCUAL SACO Y OLIVEROS
edu_name_object_884,141145002,PAUCAR DEL SARASARA
edu_name_object_885,140744235,PAUCARTAMBO
edu_name_object_886,241066570,PAUL MULLER
edu_name_object_887,141389949,PAZOS
edu_name_object_888,140481143,PEDRO A. DEL AGUILA HIDALGO
edu_name_object_889,140606475,PEDRO ORTIZ MONTOYA
edu_name_object_890,140481085,PEDRO P. DIAZ
edu_name_object_891,141023514,PEDRO VILCAPAZA
edu_name_object_892,241064450,PERU
edu_name_object_893,241526052,PERU - CATOLICA
edu_name_object_894,240454033,PERU FRANCIA (PERU)
edu_name_object_895,241124361,PERU PACIFICO
edu_name_object_896,240702373,PERUANO ALEMAN
edu_name_object_897,241117431,PERUANO CANADIENSE
edu_name_object_898,241123157,PERUANO DE ARTE Y DISEÑO
edu_name_object_899,241468073,PERUANO DE CHEFS
edu_name_object_900,241115856,PERUANO DE MARKETING
edu_name_object_901,241114768,PERUANO DE SISTEMAS SISE
edu_name_object_902,141274364,PERUANO ESPAÑOL
edu_name_object_903,140671115,PERU-COREA DEL SUR
edu_name_object_904,140568154,PERU-JAPON
edu_name_object_905,140937417,PICHANAKI
edu_name_object_906,140563460,PISCO
edu_name_object_907,241395771,PRODUCE Y EXPORTA
edu_name_object_908,241113927,PROTESIS DENTAL
edu_name_object_909,141175454,PUERTO INCA
edu_name_object_910,141249796,PUERTO LIBRE
edu_name_object_911,141303502,PURUS
edu_name_object_912,141351527,QUEROCOTO
edu_name_object_913,141065259,RAMIRO PRIALE PRIALE
edu_name_object_914,140697722,RAMON COPAJA
edu_name_object_915,240928689,REAL SAN FELIPE 
edu_name_object_916,140814970,RECUAY
edu_name_object_917,241607647,REDEMPTORIS MATER
edu_name_object_918,241385566,REGIONAL DEL SUR
edu_name_object_919,240669309,REPUBLICA ARGENTINA
edu_name_object_920,140626192,REPUBLICA FEDERAL DE ALEMANIA
edu_name_object_921,241147222,REYNA DE LAS AMERICAS
edu_name_object_922,240914382,RICARDO PALMA
edu_name_object_923,141016286,RICARDO RAMOS PLATA
edu_name_object_924,141175371,RICARDO SALINAS VARA
edu_name_object_925,141001783,RIO SANTA
edu_name_object_926,140675868,RIOJA
edu_name_object_927,241233170,ROBERT OWEN
edu_name_object_928,241114529,ROCHDALE
edu_name_object_929,141377126,RODRIGO SALAZAR PALACIOS
edu_name_object_930,140814913,RODRIGUEZ DE MENDOZA
edu_name_object_931,241000819,ROSA MERINO CENTER
edu_name_object_932,141389956,RUBEN MARAVI ROMANI
edu_name_object_933,241539840,RUDOLF DIESEL
edu_name_object_934,241468032,S&D 
edu_name_object_935,241122951,SABIO NACIONAL ANTUNEZ DE MAYOLO-TELESUP
edu_name_object_936,241113687,SALESIANO
edu_name_object_937,241203884,SALUD Y BELLEZA
edu_name_object_938,140815134,SAN AGUSTIN - JAEN
edu_name_object_939,240928903,SAN AGUSTIN-ABANCAY
edu_name_object_940,240608232,SAN AGUSTIN-ICA
edu_name_object_941,241115963,SAN AGUSTIN-LIMA
edu_name_object_942,140560615,SAN ANDRES - AYABACA
edu_name_object_943,241350610,SAN ANDRES-LIMA
edu_name_object_944,241381771,SAN ANTONIO
edu_name_object_945,141364678,SAN ANTONIO DE PADUA
edu_name_object_946,241212067,SAN EDUARDO
edu_name_object_947,240891895,SAN FELIPE
edu_name_object_948,241153931,SAN FRANCISCO
edu_name_object_949,141065614,SAN FRANCISCO DE ASIS - LIMA
edu_name_object_950,240920751,SAN FRANCISCO DE ASIS-HUANCAYO
edu_name_object_951,140680769,SAN IGNACIO
edu_name_object_952,140697276,SAN IGNACIO DE LOYOLA - JUNIN
edu_name_object_953,240702407,SAN IGNACIO DE LOYOLA-LIMA
edu_name_object_954,241123637,SAN IGNACIO DE MONTERRICO-SIDEM
edu_name_object_955,241380310,SAN IGNACIO DE PEDRALBES
edu_name_object_956,241185867,SAN ISIDRO DE PIURA
edu_name_object_957,241114743,SAN JAVIER DEL MARAÑON
edu_name_object_958,141389980,SAN JOSE
edu_name_object_959,240413518,SAN JOSE MARELLO
edu_name_object_960,240815043,SAN JOSE ORIOL 
edu_name_object_961,141350982,SAN JUAN-VILCASHUAMAN
edu_name_object_962,240356931,SAN JUAN-SULLANA
edu_name_object_963,241582162,SAN JUAN BAUTISTA LA SALLE
edu_name_object_964,241157437,SAN JUAN BOSCO
edu_name_object_965,141028919,SAN JUAN DEL ORO
edu_name_object_966,141392695,SAN LORENZO
edu_name_object_967,141101195,SAN LUIS-CARLOS FERMIN FITZCARRALD
edu_name_object_968,240702464,SAN LUIS-TRUJILLO
edu_name_object_969,241127281,SAN LUIS MARIA DE MONTFORT
edu_name_object_970,140849364,SAN MARCOS - HUARI
