"id","code","name"
edu_career_object_301,199015,TECNOLOGICO DE LIMA - INSTTEL
edu_career_object_302,121015,TECNOTRONIC
edu_career_object_303,131015,TECNOVA
edu_career_object_304,111015,TECSEL
edu_career_object_305,112015,TECSUP NO.1-LIMA
edu_career_object_306,121015,TECSUP NO.2-AREQUIPA
edu_career_object_307,121055,TECSUP TRUJILLO
edu_career_object_308,121065,TEKNO'S
edu_career_object_309,121075,TEODORO RIVERA TAYPE
edu_career_object_310,121085,TEPNUM
edu_career_object_311,131015,THOMAS JEFFERSON
edu_career_object_312,121015,TICRAPO
edu_career_object_313,131015,TINYASH
edu_career_object_314,112015,TODAS LAS ARTES
edu_career_object_315,112025,TOKIO TARAPOTO
edu_career_object_316,121055,TOKIO-CORONEL PORTILLO
edu_career_object_317,121075,TORIBIO RODRIGUEZ DE MENDOZA
edu_career_object_318,112015,TOULOUSE LAUTREC
edu_career_object_319,121055,TRENTINO JUAN PABLO II DE MANCHAY
edu_career_object_320,112015,TRIAL
edu_career_object_321,121015,TRILCE
edu_career_object_322,121025,TRUJILLO
edu_career_object_323,111025,TSAMAJAIN
edu_career_object_324,112025,TUINEN STAR
edu_career_object_325,121025,TUMAN
edu_career_object_326,131015,TUPAC AMARU
edu_career_object_327,111015,TURISMO SAGRADOS CORAZONES DE AREQUIPA
edu_career_object_328,111025,TUSAN
edu_career_object_329,112015,UCAYALI
edu_career_object_330,121095,UNIBACT
edu_career_object_331,121055,UNICENTER- UNIVERSAL INFORMATIC CENTER
edu_career_object_332,121065,UNITEK-AREQUIPA
edu_career_object_333,121075,UNITEK-CHINCHA
edu_career_object_334,121085,UNITEK-ICA
edu_career_object_335,112015,UNITEK-ILO
edu_career_object_336,121015,UNITEK-JULIACA
edu_career_object_337,121025,UNITEK-PUNO
edu_career_object_338,131015,UNITEK-TACNA
edu_career_object_339,111015,URUSAYHUA
edu_career_object_340,112015,UTCUBAMBA
edu_career_object_341,121075,VALLE DE TAMBO
edu_career_object_342,121085,VALLE GRANDE
edu_career_object_343,121015,VELILLE
edu_career_object_344,121025,VICENTE FERRER
edu_career_object_345,131015,VICTOR ALVAREZ HUAPAYA
edu_career_object_346,111015,VICTOR ANDRES BELAUNDE - SANTIAGO DE CHUCO
edu_career_object_347,112015,VICTOR ANDRES BELAUNDE-LIMA
edu_career_object_348,121075,VICTOR RAUL HAYA DE LA TORRE-TRUJILLO
edu_career_object_349,121085,VICTOR RAUL HAYA DE LA TORRE-BARRANCA
edu_career_object_350,112015,VICUS
edu_career_object_351,121015,VILCABAMBA
edu_career_object_352,121025,VILCANOTA
edu_career_object_353,131015,VILLA MARIA
edu_career_object_354,121035,VIRGEN DE COCHARCAS - ANGARAES
edu_career_object_355,112015,VIRGEN DE COCHARCAS-JAUJA
edu_career_object_356,112015,VIRGEN DE COPACABANA
edu_career_object_357,121095,VIRGEN DE GUADALUPE-SANTA
edu_career_object_358,112015,VIRGEN DE GUADALUPE-LIMA
edu_career_object_359,611035,VIRGEN DE LA NATIVIDAD
edu_career_object_360,522025,VIRGEN DE LAS NIEVES
edu_career_object_361,714035,VIRGEN DEL ROSARIO
edu_career_object_362,112015,VIRGINIA HENDERSON
edu_career_object_363,121015,VIRU
edu_career_object_364,121075,VIVAL
edu_career_object_365,111015,VON HUMBOLDT
edu_career_object_366,112015,WALTER PEÑALOZA RAMELLA
edu_career_object_367,121095,WATERFORD
edu_career_object_368,121065,WERNHER VON BRAUN
edu_career_object_369,121085,WILLIAM BOEING
edu_career_object_370,121025,YACHAY WASI
edu_career_object_371,111015,YANQUE
edu_career_object_372,121015,YATRAYWASI
edu_career_object_373,121025,ZEPITA
edu_career_object_374,131015,UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA
edu_career_object_375,121055,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA
edu_career_object_376,111015,UNIVERSIDAD NACIONAL AMAZÓNICA DE MADRE DE DIOS
edu_career_object_377,131015,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN
edu_career_object_378,111025,UNIVERSIDAD NACIONAL DE CAJAMARCA
edu_career_object_379,112025,UNIVERSIDAD NACIONAL DE EDUCACIÓN E.G.V.
edu_career_object_380,121015,UNIVERSIDAD NACIONAL DE HUANCAVELICA
edu_career_object_381,131015,UNIVERSIDAD NACIONAL DE INGENIERÍA
edu_career_object_382,111025,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
edu_career_object_383,112025,UNIVERSIDAD NACIONAL DE MOQUEGUA
edu_career_object_384,121015,UNIVERSIDAD NACIONAL DE PIURA
edu_career_object_385,121025,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN
edu_career_object_386,111015,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO
edu_career_object_387,112015,UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA
edu_career_object_388,121055,UNIVERSIDAD NACIONAL DE SAN MARTÍN
edu_career_object_389,121075,UNIVERSIDAD NACIONAL DE TRUJILLO
edu_career_object_390,121015,UNIVERSIDAD NACIONAL DE TUMBES
edu_career_object_391,121025,UNIVERSIDAD NACIONAL DE UCAYALI
edu_career_object_392,131015,UNIVERSIDAD NACIONAL DEL ALTIPLANO
edu_career_object_393,111015,UNIVERSIDAD NACIONAL DEL CALLAO
edu_career_object_394,112015,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ
edu_career_object_395,121075,UNIVERSIDAD NACIONAL DEL SANTA
edu_career_object_396,111015,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
edu_career_object_397,111025,UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN
edu_career_object_398,112015,UNIVERSIDAD NACIONAL INTERCULTURAL DE LA AMAZONÍA
edu_career_object_399,112025,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN
edu_career_object_400,121055,UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN
edu_career_object_401,121075,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS
edu_career_object_402,111015,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
edu_career_object_403,112015,UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURÍMAC
edu_career_object_404,121055,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO
edu_career_object_405,121065,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA
